id,seed,leader,colour,value,drones
62,d3b40161-c74a-4507-9b19-02ab9a6ab807,Togawa v32.47,0,0.738,"[{""seed"":""d3b40161-c74a-4507-9b19-02ab9a6ab807"",""name"":""Togawa v32.47"",""weapon"":3,""gimbal"":4,""steering"":1,""thruster"":4,""chassis"":3,""scanner"":2,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.711"",""weaponNormal"":""0.800"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.333"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.500""},{""seed"":""d3b40161-c74a-4507-9b19-02ab9a6ab807"",""name"":""Iamia"",""weapon"":0,""gimbal"":2,""steering"":2,""thruster"":4,""chassis"":4,""scanner"":5,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.700"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.500"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.500"",""scannerNormal"":""1.000""},{""seed"":""d3b40161-c74a-4507-9b19-02ab9a6ab807"",""name"":""Tobos Mk IV"",""weapon"":2,""gimbal"":5,""steering"":0,""thruster"":1,""chassis"":4,""scanner"":3,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.639"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.667""},{""seed"":""d3b40161-c74a-4507-9b19-02ab9a6ab807"",""name"":""Fucury"",""weapon"":1,""gimbal"":4,""steering"":1,""thruster"":2,""chassis"":1,""scanner"":5,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.594"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.333"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.833"",""scannerNormal"":""1.000""},{""seed"":""d3b40161-c74a-4507-9b19-02ab9a6ab807"",""name"":""Tonia"",""weapon"":1,""gimbal"":4,""steering"":0,""thruster"":0,""chassis"":3,""scanner"":4,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.539"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.167"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.833""},{""seed"":""d3b40161-c74a-4507-9b19-02ab9a6ab807"",""name"":""Iestea"",""weapon"":0,""gimbal"":0,""steering"":0,""thruster"":4,""chassis"":4,""scanner"":2,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.506"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.500""}]"
63,81fb15d7-ee8c-4488-877e-0bc818819329,Penides,4,0.687,"[{""seed"":""81fb15d7-ee8c-4488-877e-0bc818819329"",""name"":""Penides"",""weapon"":4,""gimbal"":5,""steering"":2,""thruster"":2,""chassis"":1,""scanner"":3,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.695"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.500"",""chassisNormal"":""0.400"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.667""},{""seed"":""81fb15d7-ee8c-4488-877e-0bc818819329"",""name"":""Taturn Mk LXIV"",""weapon"":4,""gimbal"":0,""steering"":3,""thruster"":0,""chassis"":4,""scanner"":3,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.617"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.667"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.667""},{""seed"":""81fb15d7-ee8c-4488-877e-0bc818819329"",""name"":""Yephus Mk LV"",""weapon"":4,""gimbal"":2,""steering"":3,""thruster"":0,""chassis"":2,""scanner"":3,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.606"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.667"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.667""},{""seed"":""81fb15d7-ee8c-4488-877e-0bc818819329"",""name"":""Xetania"",""weapon"":3,""gimbal"":5,""steering"":2,""thruster"":1,""chassis"":2,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.578"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.500"",""chassisNormal"":""0.600"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.167""},{""seed"":""81fb15d7-ee8c-4488-877e-0bc818819329"",""name"":""Necury"",""weapon"":1,""gimbal"":1,""steering"":5,""thruster"":1,""chassis"":2,""scanner"":2,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.539"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.400"",""steeringNormal"":""1.000"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.500""},{""seed"":""81fb15d7-ee8c-4488-877e-0bc818819329"",""name"":""Dozuno Mk LXXVI"",""weapon"":3,""gimbal"":0,""steering"":2,""thruster"":0,""chassis"":1,""scanner"":1,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.400"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.500"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.333""}]"
64,33d4062b-09e8-4eba-8656-8ad8e49607b5,Jatania,4,0.703,"[{""seed"":""33d4062b-09e8-4eba-8656-8ad8e49607b5"",""name"":""Jatania"",""weapon"":4,""gimbal"":4,""steering"":1,""thruster"":3,""chassis"":1,""scanner"":5,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.728"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.333"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.833"",""scannerNormal"":""1.000""},{""seed"":""33d4062b-09e8-4eba-8656-8ad8e49607b5"",""name"":""Yarilia Mk I"",""weapon"":4,""gimbal"":0,""steering"":0,""thruster"":4,""chassis"":3,""scanner"":4,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.661"",""weaponNormal"":""1.000"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.167"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.833""},{""seed"":""33d4062b-09e8-4eba-8656-8ad8e49607b5"",""name"":""Rutania"",""weapon"":1,""gimbal"":5,""steering"":1,""thruster"":3,""chassis"":4,""scanner"":1,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.644"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.333"",""chassisNormal"":""1.000"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.333""},{""seed"":""33d4062b-09e8-4eba-8656-8ad8e49607b5"",""name"":""Ruhiri"",""weapon"":0,""gimbal"":2,""steering"":3,""thruster"":4,""chassis"":3,""scanner"":1,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.583"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.667"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.333""},{""seed"":""33d4062b-09e8-4eba-8656-8ad8e49607b5"",""name"":""Sevis"",""weapon"":0,""gimbal"":1,""steering"":4,""thruster"":3,""chassis"":1,""scanner"":1,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.483"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.833"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.333""},{""seed"":""33d4062b-09e8-4eba-8656-8ad8e49607b5"",""name"":""Yenov Mk LXV"",""weapon"":1,""gimbal"":5,""steering"":1,""thruster"":1,""chassis"":0,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.417"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.333"",""chassisNormal"":""0.200"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.167""}]"
65,f5febebf-fa83-46f8-92dc-11ccbe8d1f26,Wevis Mk LXXXII,4,0.635,"[{""seed"":""f5febebf-fa83-46f8-92dc-11ccbe8d1f26"",""name"":""Wevis Mk LXXXII"",""weapon"":0,""gimbal"":4,""steering"":5,""thruster"":4,""chassis"":2,""scanner"":1,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.661"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""1.000"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.333""},{""seed"":""f5febebf-fa83-46f8-92dc-11ccbe8d1f26"",""name"":""Guvis"",""weapon"":0,""gimbal"":5,""steering"":5,""thruster"":1,""chassis"":0,""scanner"":4,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.606"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.400"",""steeringNormal"":""1.000"",""chassisNormal"":""0.200"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.833""},{""seed"":""f5febebf-fa83-46f8-92dc-11ccbe8d1f26"",""name"":""Mogawa"",""weapon"":4,""gimbal"":4,""steering"":0,""thruster"":2,""chassis"":3,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.595"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.167"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.167""},{""seed"":""f5febebf-fa83-46f8-92dc-11ccbe8d1f26"",""name"":""Mothea"",""weapon"":3,""gimbal"":1,""steering"":2,""thruster"":2,""chassis"":1,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.467"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.500"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.167""},{""seed"":""f5febebf-fa83-46f8-92dc-11ccbe8d1f26"",""name"":""Segawa"",""weapon"":0,""gimbal"":0,""steering"":2,""thruster"":1,""chassis"":2,""scanner"":4,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.450"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.500"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.833""},{""seed"":""f5febebf-fa83-46f8-92dc-11ccbe8d1f26"",""name"":""Jurilia"",""weapon"":1,""gimbal"":1,""steering"":3,""thruster"":0,""chassis"":2,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.395"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.667"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.167""}]"
66,a4780158-b48e-40c6-8aed-04f1ae4e9420,Zanus Mk LXXXV,5,0.681,"[{""seed"":""a4780158-b48e-40c6-8aed-04f1ae4e9420"",""name"":""Zanus Mk LXXXV"",""weapon"":3,""gimbal"":4,""steering"":5,""thruster"":2,""chassis"":2,""scanner"":2,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.722"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""1.000"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.500""},{""seed"":""a4780158-b48e-40c6-8aed-04f1ae4e9420"",""name"":""Wuruta"",""weapon"":1,""gimbal"":5,""steering"":0,""thruster"":4,""chassis"":3,""scanner"":3,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.672"",""weaponNormal"":""0.400"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.167"",""chassisNormal"":""0.800"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.667""},{""seed"":""a4780158-b48e-40c6-8aed-04f1ae4e9420"",""name"":""Xurilia"",""weapon"":0,""gimbal"":3,""steering"":5,""thruster"":0,""chassis"":4,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.567"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.200"",""steeringNormal"":""1.000"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.333""},{""seed"":""a4780158-b48e-40c6-8aed-04f1ae4e9420"",""name"":""Wenov"",""weapon"":2,""gimbal"":2,""steering"":3,""thruster"":1,""chassis"":0,""scanner"":4,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.533"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.833""},{""seed"":""a4780158-b48e-40c6-8aed-04f1ae4e9420"",""name"":""Galia"",""weapon"":1,""gimbal"":1,""steering"":2,""thruster"":2,""chassis"":4,""scanner"":0,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.500"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.500"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.167""},{""seed"":""a4780158-b48e-40c6-8aed-04f1ae4e9420"",""name"":""Jezuno v48.81"",""weapon"":2,""gimbal"":0,""steering"":0,""thruster"":4,""chassis"":0,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.411"",""weaponNormal"":""0.600"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.167"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.333""}]"
67,4fc4abc1-efea-4bae-aafb-6dd488d4efd8,Sanus,0,0.656,"[{""seed"":""4fc4abc1-efea-4bae-aafb-6dd488d4efd8"",""name"":""Sanus"",""weapon"":1,""gimbal"":3,""steering"":5,""thruster"":3,""chassis"":2,""scanner"":3,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.689"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""1.000"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.667""},{""seed"":""4fc4abc1-efea-4bae-aafb-6dd488d4efd8"",""name"":""Hutania v30.77"",""weapon"":4,""gimbal"":5,""steering"":1,""thruster"":2,""chassis"":0,""scanner"":5,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.689"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.333"",""chassisNormal"":""0.200"",""gimbalNormal"":""1.000"",""scannerNormal"":""1.000""},{""seed"":""4fc4abc1-efea-4bae-aafb-6dd488d4efd8"",""name"":""Fonus"",""weapon"":0,""gimbal"":1,""steering"":3,""thruster"":3,""chassis"":0,""scanner"":4,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.506"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.833""},{""seed"":""4fc4abc1-efea-4bae-aafb-6dd488d4efd8"",""name"":""Wethea"",""weapon"":0,""gimbal"":3,""steering"":2,""thruster"":1,""chassis"":1,""scanner"":4,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.500"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.500"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.833""},{""seed"":""4fc4abc1-efea-4bae-aafb-6dd488d4efd8"",""name"":""Punia Mk LXXXI"",""weapon"":1,""gimbal"":5,""steering"":2,""thruster"":0,""chassis"":0,""scanner"":3,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.494"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.500"",""chassisNormal"":""0.200"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.667""},{""seed"":""4fc4abc1-efea-4bae-aafb-6dd488d4efd8"",""name"":""Jeliv"",""weapon"":1,""gimbal"":1,""steering"":0,""thruster"":3,""chassis"":0,""scanner"":2,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.400"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.167"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.500""}]"
68,0d493d68-483b-42b6-9dff-42e2c1cd71aa,Wogawa v48.89,2,0.688,"[{""seed"":""0d493d68-483b-42b6-9dff-42e2c1cd71aa"",""name"":""Wogawa v48.89"",""weapon"":4,""gimbal"":0,""steering"":5,""thruster"":0,""chassis"":4,""scanner"":5,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.728"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.200"",""steeringNormal"":""1.000"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.167"",""scannerNormal"":""1.000""},{""seed"":""0d493d68-483b-42b6-9dff-42e2c1cd71aa"",""name"":""Levis"",""weapon"":2,""gimbal"":4,""steering"":2,""thruster"":2,""chassis"":0,""scanner"":3,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.567"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.500"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.667""},{""seed"":""0d493d68-483b-42b6-9dff-42e2c1cd71aa"",""name"":""Dugawa v34.37"",""weapon"":3,""gimbal"":0,""steering"":0,""thruster"":2,""chassis"":2,""scanner"":5,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.556"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.167"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.167"",""scannerNormal"":""1.000""},{""seed"":""0d493d68-483b-42b6-9dff-42e2c1cd71aa"",""name"":""Yerilia Mk XCI"",""weapon"":3,""gimbal"":2,""steering"":3,""thruster"":3,""chassis"":0,""scanner"":1,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.550"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.333""},{""seed"":""0d493d68-483b-42b6-9dff-42e2c1cd71aa"",""name"":""Noter Mk LXXXVII"",""weapon"":0,""gimbal"":1,""steering"":1,""thruster"":4,""chassis"":4,""scanner"":1,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.533"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.333"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.333""},{""seed"":""0d493d68-483b-42b6-9dff-42e2c1cd71aa"",""name"":""Nazuno"",""weapon"":2,""gimbal"":4,""steering"":3,""thruster"":1,""chassis"":0,""scanner"":1,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.506"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.333""}]"
69,eef30276-9a5f-43a5-81c0-197f499bf467,Monus,5,0.687,"[{""seed"":""eef30276-9a5f-43a5-81c0-197f499bf467"",""name"":""Monus"",""weapon"":4,""gimbal"":0,""steering"":5,""thruster"":3,""chassis"":3,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.683"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.800"",""steeringNormal"":""1.000"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.333""},{""seed"":""eef30276-9a5f-43a5-81c0-197f499bf467"",""name"":""Tulea"",""weapon"":3,""gimbal"":3,""steering"":1,""thruster"":2,""chassis"":4,""scanner"":0,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.594"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.333"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.167""},{""seed"":""eef30276-9a5f-43a5-81c0-197f499bf467"",""name"":""Jotov v21.51"",""weapon"":3,""gimbal"":4,""steering"":0,""thruster"":1,""chassis"":4,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.589"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.333""},{""seed"":""eef30276-9a5f-43a5-81c0-197f499bf467"",""name"":""Heturn"",""weapon"":1,""gimbal"":0,""steering"":5,""thruster"":4,""chassis"":3,""scanner"":0,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.589"",""weaponNormal"":""0.400"",""thrusterNormal"":""1.000"",""steeringNormal"":""1.000"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.167""},{""seed"":""eef30276-9a5f-43a5-81c0-197f499bf467"",""name"":""Naliv Mk LV"",""weapon"":3,""gimbal"":4,""steering"":2,""thruster"":0,""chassis"":3,""scanner"":0,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.550"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.500"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.167""},{""seed"":""eef30276-9a5f-43a5-81c0-197f499bf467"",""name"":""Tenerth"",""weapon"":1,""gimbal"":1,""steering"":1,""thruster"":3,""chassis"":0,""scanner"":2,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.428"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.333"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.500""}]"
70,80893cab-8ba7-43ed-8780-1b6246c96bb7,Xalia,1,0.668,"[{""seed"":""80893cab-8ba7-43ed-8780-1b6246c96bb7"",""name"":""Xalia"",""weapon"":0,""gimbal"":5,""steering"":0,""thruster"":4,""chassis"":4,""scanner"":4,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.700"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.833""},{""seed"":""80893cab-8ba7-43ed-8780-1b6246c96bb7"",""name"":""Kocarro"",""weapon"":1,""gimbal"":0,""steering"":4,""thruster"":4,""chassis"":2,""scanner"":4,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.639"",""weaponNormal"":""0.400"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.833"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.833""},{""seed"":""80893cab-8ba7-43ed-8780-1b6246c96bb7"",""name"":""Vehines"",""weapon"":0,""gimbal"":0,""steering"":3,""thruster"":1,""chassis"":4,""scanner"":5,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.572"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.667"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.167"",""scannerNormal"":""1.000""},{""seed"":""80893cab-8ba7-43ed-8780-1b6246c96bb7"",""name"":""Balia"",""weapon"":2,""gimbal"":3,""steering"":1,""thruster"":3,""chassis"":1,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.550"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.333"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.500""},{""seed"":""80893cab-8ba7-43ed-8780-1b6246c96bb7"",""name"":""Notis"",""weapon"":4,""gimbal"":2,""steering"":1,""thruster"":1,""chassis"":0,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.489"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.333"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.500""},{""seed"":""80893cab-8ba7-43ed-8780-1b6246c96bb7"",""name"":""Feria"",""weapon"":1,""gimbal"":0,""steering"":3,""thruster"":0,""chassis"":1,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.389"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.667"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.500""}]"
71,129ab9f9-7fd7-41cd-b614-f6eb7abf7aea,Lastea,4,0.713,"[{""seed"":""129ab9f9-7fd7-41cd-b614-f6eb7abf7aea"",""name"":""Lastea"",""weapon"":1,""gimbal"":5,""steering"":3,""thruster"":3,""chassis"":3,""scanner"":4,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.750"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""0.800"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.833""},{""seed"":""129ab9f9-7fd7-41cd-b614-f6eb7abf7aea"",""name"":""Fenides"",""weapon"":4,""gimbal"":5,""steering"":5,""thruster"":3,""chassis"":1,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.728"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.800"",""steeringNormal"":""1.000"",""chassisNormal"":""0.400"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.167""},{""seed"":""129ab9f9-7fd7-41cd-b614-f6eb7abf7aea"",""name"":""Netania"",""weapon"":2,""gimbal"":1,""steering"":3,""thruster"":3,""chassis"":0,""scanner"":4,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.572"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.833""},{""seed"":""129ab9f9-7fd7-41cd-b614-f6eb7abf7aea"",""name"":""Qonus"",""weapon"":1,""gimbal"":0,""steering"":5,""thruster"":1,""chassis"":4,""scanner"":1,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.550"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.400"",""steeringNormal"":""1.000"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.333""},{""seed"":""129ab9f9-7fd7-41cd-b614-f6eb7abf7aea"",""name"":""Caliv"",""weapon"":1,""gimbal"":4,""steering"":4,""thruster"":0,""chassis"":3,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.539"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.833"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.167""},{""seed"":""129ab9f9-7fd7-41cd-b614-f6eb7abf7aea"",""name"":""Yowei v42.71"",""weapon"":1,""gimbal"":2,""steering"":0,""thruster"":3,""chassis"":0,""scanner"":2,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.428"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.167"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.500""}]"
